,player_1,player_2,ace_pct,df_pct,first_serve_pct,broken_pct,breaking_pct,break_conversion_pct,surface_win_pct,player_hand_win_pct,parameters_value,player_2_prob,player_1_prob,Prediction,Actual
787,Dominic Thiem,Rafael Nadal,0.025752135399695158,0.016538253941350237,0.0074225459187025064,0.07601937237082433,-0.12683654526166904,-0.008302289988160183,-0.1451851851851852,-0.2502870264064293,0.06538461538461539,0.642405076677188,0.35759492332281195,0,0
790,Marin Cilic,Kei Nishikori,0.10777904242334076,0.012493998451431412,0.08392800753220031,-0.058566229134387686,-0.05029899960878553,-0.037825823197716664,0.07189542483660127,0.01995798319327724,0.06666666666666668,0.456927184628094,0.543072815371906,1,0
793,Philipp Kohlschreiber,Grigor Dimitrov,-0.034062236606615816,-0.02053038077274887,-0.016339914546953827,0.037593708207059866,-0.010291629145102066,0.031409113369282704,0.2222222222222222,-0.13071371291098632,0.05500000000000002,0.5229151753149894,0.47708482468501057,0,0
799,Karen Khachanov,Gilles Simon,0.05864702716195867,0.008903262268748588,0.05690167165860272,-0.06503174245109727,-0.03681350126026375,-0.06293550778354334,0.25155279503105593,0.07814336075205636,0.05,0.41871586779799963,0.5812841322020004,1,1
803,Albert Ramos,Philipp Kohlschreiber,-0.01650614643072517,0.0032866931317946588,-0.07747149613015958,0.07854747280785973,0.02257539629747124,-0.02308043379045055,-0.03809523809523807,-0.052910052910052914,0.03181818181818182,0.5593034295613462,0.4406965704386538,0,0
806,Mischa Zverev,Lucas Pouille,-0.02291708855275372,-0.014239336498746584,-0.03682715130480008,0.0053320098412605885,-0.0694098817423856,-0.008380055318830792,-0.30288461538461536,-0.05272108843537415,0.07500000000000001,0.609057467707045,0.390942532292955,0,1
813,Fernando Verdasco,Marin Cilic,-0.09486872074058524,0.003740415683706921,-0.09927280332708566,0.06565605008847147,-0.02759290550248861,0.023989987437596616,-0.1895424836601307,0.10465116279069764,0.056521739130434775,0.5823108670416451,0.41768913295835486,0,0
818,Borna Coric,Julien Benneteau,-0.026061555118753937,-0.023731710950358424,-0.035634874597121564,-0.0358717105263158,-0.03777118280935071,-0.004764890282131618,0.6,-0.025974025974025983,0.0,0.432627286883266,0.567372713116734,1,1
820,Paolo Lorenzi,Pierre Hugues Herbert,-0.06010889349007385,-0.017649740905325933,-0.04435271033719978,0.01912113575002511,0.08875916316613128,0.11253561253561256,0.2023809523809524,0.036231884057971016,0.04444444444444445,0.46784039258473276,0.5321596074152672,1,0
825,Denis Shapovalov,Stefanos Tsitsipas,0.008084477857867077,0.023886250852223716,-0.019884989224611904,-0.0599290780141844,0.03173609869479707,0.005249343832021025,0.0,0.4736842105263158,0.0,0.3871478694065247,0.6128521305934753,1,0
827,Guido Pella,Diego Sebastian Schwartzman,0.02345075240561731,-0.0036467121459254938,0.027324169810602258,-0.09514637904468416,-0.1938151608929484,-0.06677509713562846,-0.12466843501326252,-0.4061302681992337,0.05833333333333333,0.6507518644230257,0.34924813557697426,0,0
830,Florian Mayer,Gilles Muller,-0.125864989070674,-0.02579201296137735,-0.10286263674115736,0.12875191958676532,0.010417395563641465,0.029220779220779206,-0.05555555555555558,-0.30496453900709225,0.08181818181818183,0.6514601967888154,0.34853980321118466,0,0
840,Martin Klizan,Rafael Nadal,-0.01287211706569378,0.017617333131092185,-0.07188404243918123,0.13451396473708846,-0.18289841065292092,0.008484021881003723,-0.46,0.18181818181818174,0.08888888888888889,0.6572501996612231,0.3427498003387769,0,0
844,Rafael Nadal,Guillermo Garcia Lopez,0.010920419356042238,-0.03515386457702737,0.04950132460651402,-0.186725359039937,0.21971726190476196,0.04451048712167793,0.71,0.6656716417910447,0.014285714285714284,0.17110485226862748,0.8288951477313725,1,1
850,Grigor Dimitrov,Malek Jaziri,0.0431151729131491,0.00205946571446132,0.05313969476570102,-0.1497612952328236,0.02520964397181941,0.009321223709368998,0.4444444444444444,0.3836206896551724,0.025,0.29761119357036925,0.7023888064296308,1,1
855,Marcel Granollers,David Goffin,-0.018706070532500826,-0.010275190834708865,-0.07463696775781448,0.1372053872053872,-0.12131211180124228,-0.09822262705530643,-0.5527950310559007,-0.5434782608695653,0.08095238095238096,0.7789922025395015,0.22100779746049842,0,0
858,Diego Sebastian Schwartzman,Stefanos Tsitsipas,-0.06675944901229203,0.00432253615618769,-0.10843932490273957,0.06855063436383307,0.28178672135349914,0.10599078341013828,0.5862068965517241,0.2406015037593985,0.0,0.3245435624946419,0.6754564375053581,1,0
863,Pablo Cuevas,Adrian Mannarino,0.01548558240272952,0.016185227139428087,0.03870358473039381,-0.04390842504889367,-0.09646258503401364,-0.03824001166520852,0.2500000000000001,0.11764705882352933,0.030769230769230767,0.4488460273767696,0.5511539726232304,1,0
864,Ernesto Escobedo,Malek Jaziri,0.015190297876589078,-0.011613524485999734,-0.01938959248891625,-0.03997276794397975,-0.0768504308818321,-0.06678082191780821,0.42857142857142855,0.013888888888888895,0.05,0.4482939294817031,0.5517060705182969,1,0
865,Grigor Dimitrov,Gilles Simon,0.06608144581068072,0.013223086870072629,0.09666584711638172,-0.16591408158847,-0.009895454444377394,-0.05229849460049013,0.08730158730158727,0.380242311276794,0.040909090909090916,0.34140268495606374,0.6585973150439363,1,1
868,Martin Klizan,Federico Delbonis,4.525194017696022e-06,-0.0023604543294793727,-0.02089200572707428,0.03931034482758622,0.03491408934707907,0.02754381971318004,0.0,1.0,0.03333333333333333,0.298648852205437,0.701351147794563,1,1
870,Leonardo Mayer,Mischa Zverev,0.008004065557108364,0.0014971529550363225,0.0025447724216040024,-0.011235679013356705,0.029479326186830024,-0.019825072886297368,0.3153846153846153,0.1360544217687074,0.06,0.4070506936087023,0.5929493063912977,1,1
875,Benoit Paire,Nicolas Jarry,0.01567305830247541,0.028071634826091426,0.053180650466854384,-0.056554779088860925,-0.023099968464206862,0.033221099887766566,0.4444444444444444,0.5185185185185185,0.0,0.30875974266510486,0.6912402573348951,1,1
876,Malek Jaziri,Tennys Sandgren,-0.002940185512647152,0.02435136149640236,0.006379227274218691,-0.09587628865979386,0.07384968069428521,0.00833333333333336,0.0,0.125,0.0,0.4360577173899123,0.5639422826100877,1,1
883,Marco Cecchinato,Jan Lennard Struff,-0.07060212840747503,-0.006647954691958628,-0.12434864104967205,0.25397985705003245,0.04174338319907939,0.004264392324093813,-0.3,-0.34353741496598644,0.1,0.7067227382036396,0.2932772617963604,0,1
887,Mikhail Youzhny,Andreas Seppi,-0.04605597612881203,0.010776606345298671,-0.06042048455923388,0.08768456434894323,0.015439757375241225,-0.02786553772273476,-0.2571428571428572,-0.2333333333333333,0.014285714285714284,0.6386275694953059,0.3613724305046942,0,0
890,Damir Dzumhur,Marco Cecchinato,-0.00016550276115405438,-0.0073604659930998064,0.013213046495489269,-0.14636591478696734,0.11857008970411036,0.1174152419588525,0.0222222222222222,0.43333333333333335,0.0,0.3475443692198903,0.6524556307801097,1,0
892,Viktor Troicki,Maximilian Marterer,0.006681118541644007,0.023346418139056056,0.06533882312022565,-0.012469099898211378,0.09668934558462512,0.04600375234521576,0.5454545454545454,0.5714285714285714,0.0,0.25643474122612775,0.7435652587738723,1,0
897,Paolo Lorenzi,Nikoloz Basilashvili,0.018814188128984548,-0.008480606891729041,0.04151417523659462,-0.051022586567610266,-0.07463936233048962,-0.018633339792029968,0.10714285714285716,-0.07229524772497475,0.08000000000000003,0.5051482296988338,0.4948517703011662,0,0
906,Simone Bolelli,Francis Tiafoe,-0.06754252117075486,-0.02528123219057773,-0.08737137984152787,0.4914529914529915,0.31781250000000005,0.014906832298136663,0.5,0.060606060606060615,0.1,0.43027206216318825,0.5697279378368117,1,0
914,Nicolas Kicker,Pablo Carreno Busta,-0.010041371394532005,0.013865228777636924,-0.015174162706354187,0.0405755768732175,-0.061497326203208524,0.008133669609079464,-0.13409961685823754,0.015555555555555543,0.07500000000000001,0.5638959756631443,0.43610402433685563,0,0
916,Robin Haase,Cameron Norrie,0.03818380907016405,-0.017913931122083268,0.0944505265940112,-0.543859649122807,0.004234724742891688,0.08923076923076922,0.4705882352941176,0.175,0.0,0.2683027750416703,0.7316972249583297,1,0
918,Gilles Simon,Pedro Sousa,-0.008004839481162603,-0.011718859908274952,0.013551940820871857,0.08623394450436317,-0.1511258660508083,-0.0883802816901409,-0.3928571428571429,-0.6216216216216216,0.0,0.7569447798136891,0.24305522018631087,0,0
921,Simone Bolelli,Joao Domingues,0.000996533795493932,0.003255756375340432,-0.036004601711735584,0.5073260073260073,0.30418604651162795,0.007142857142857174,-0.16666666666666666,-0.16666666666666669,0.0,0.5881780566392987,0.41182194336070127,0,1
923,Leonardo Mayer,Nicolas Jarry,-0.006370960459913117,0.0021959747569503672,0.015193071093468012,-0.12423827882104214,-0.059523809523809534,0.0060606060606061,0.7,0.5384615384615384,0.0,0.2761594067806631,0.7238405932193369,1,0
930,Taro Daniel,Rogerio Dutra Silva,-0.02114963744383937,-0.00889813689857933,-0.030573778647726257,0.20566876053316985,0.08580334039049636,0.039070116235470576,0.022058823529411745,-0.12121212121212123,0.0,0.5634367827637792,0.43656321723622077,0,1
933,Thiago Monteiro,Jiri Vesely,-0.017924759991830283,-0.018392996580123548,-0.008303297908200835,0.0379427893878761,-0.032041924012726965,-0.028852773038819564,-0.16521739130434782,-0.1333333333333334,0.05,0.5887029081332282,0.4112970918667717,0,0
934,Laslo Djere,Andreas Seppi,-0.05426932677833039,0.004916252215171783,-0.0761338451225998,-0.016625310173697283,-0.03573970415680844,-0.05020589166930628,0.2,-0.011111111111111072,0.0,0.5124513956628629,0.4875486043371371,0,1
935,Marco Trungelliti,Paolo Lorenzi,-0.033511277411709194,0.02740704570767061,-0.0685544359924064,2.1016982622432856,1.4873686563827409,0.10820512820512818,-0.2023809523809524,-0.036231884057971016,0.1,0.49689897575504005,0.50310102424496,1,0
939,Thomas Fabbiano,Damir Dzumhur,-0.011758819153989492,0.005181076146714689,-0.02275126837153241,0.2256586347759162,-0.03403820367968702,-0.1749752002487378,-0.2222222222222222,-0.3857142857142857,0.1,0.676858973938129,0.32314102606187106,0,1
941,Thiago Monteiro,Gerald Melzer,-7.850259709203666e-05,0.0023275593393238467,0.025679678615671442,0.062321937321937325,-0.00247793961003287,-0.02324646074646075,-0.11067193675889324,-0.33333333333333337,0.0,0.6102055039502301,0.38979449604976996,0,1
942,Jiri Vesely,Daniel Gimeno Traver,0.012833837238599141,-0.0723418997228521,0.1625404655464776,-0.2302504816955684,0.24615384615384614,0.425249169435216,0.6,0.38461538461538464,0.1,0.20867334324253128,0.7913266567574687,1,1
943,Denis Istomin,Laslo Djere,0.06715865884969835,-0.01561988887831963,0.06740447186507847,-0.015871470301850044,-0.0248062015503876,-0.010426193524785077,-0.23636363636363636,-0.03942652329749108,0.0,0.5400020921706158,0.4599979078293842,0,0
949,Jeremy Chardy,Nikoloz Basilashvili,0.07300738477209065,0.016619981325863675,0.07558732226392806,-0.0867264130971703,-0.08450215666757155,-0.025210820282553947,0.11688311688311688,-0.0043604651162790775,0.06666666666666668,0.46822306173129025,0.5317769382687098,1,1
953,Alexander Zverev,Hyeon Chung,0.05569079130083408,-0.0013747475548383167,0.02782079675874105,-0.10327365728900254,-0.06969891172189913,0.03325874248606908,0.1333333333333334,0.17578772802653395,0.0071428571428571435,0.440532781287566,0.559467218712434,1,1
954,Philipp Kohlschreiber,Maximilian Marterer,-0.012002832522946441,0.006717484941885982,0.0949489592142646,-0.096505414147096,0.14354554092574998,0.09865716634694438,0.6666666666666666,0.5714285714285714,0.0,0.21504538061457712,0.7849546193854229,1,1
964,Mischa Zverev,Philipp Kohlschreiber,0.008088516591647069,0.006165364492278507,-0.04395415841694572,0.04387848518019771,-0.04566637654654226,0.004094735807645689,-0.282051282051282,-0.04081632653061218,0.05333333333333334,0.6037042407304587,0.39629575926954125,0,0
967,Daniel Masur,Jan Lennard Struff,-0.04644753903549435,-0.011478872566354765,-0.059348641049671975,0.02511223344556676,-0.15114199229499176,-0.03383084577114431,-0.5,-0.5102040816326531,0.0,0.7646000161321278,0.23539998386787223,0,0
968,Yannick Maden,Yuichi Sugita,-2.9962018735070484e-05,-0.02055923226733171,0.02367451345163141,-0.07640117994100293,-0.09290699867949444,-0.09411764705882353,-0.5,-0.5102040816326531,0.0,0.7045722325455039,0.2954277674544961,0,1
973,Maximilian Marterer,Dustin Brown,-0.006737073181694003,-0.04554561895085698,-0.04695170442654617,-0.002447552447552459,-0.05361748337179312,-0.051347881899871606,-0.3,-0.6,0.1,0.7097251107592752,0.29027488924072475,0,1
976,Casper Ruud,Marius Copil,-0.06990872519877743,-0.00809436280945729,-0.07598066738834564,-0.01792114695340499,0.04394208788417575,0.0502136752136752,0.2142857142857143,0.10087719298245618,0.1,0.46028405162350594,0.5397159483764941,1,1
977,Alexander Zverev,Dominic Thiem,0.028671013864371212,0.006229685564257618,-0.0021693379001038733,-0.04787457599073383,-0.06399144937480293,0.04864236968200958,-0.014814814814814725,0.09199902128700754,0.04827586206896552,0.5054092324993493,0.4945907675006507,0,1
981,Dusan Lajovic,Kevin Anderson,-0.12811407097457994,-0.01543204282365451,-0.10937146558140888,0.07780664851934341,-0.02570467088437206,0.07204116638078906,-0.225,-0.22259136212624592,0.06,0.6695994308683004,0.3304005691316996,0,0
984,Rafael Nadal,Diego Sebastian Schwartzman,0.020165953711562483,-0.010031191564503585,0.0827362645222598,-0.2003499989541864,0.027089608433734924,-0.028959971085208317,0.3737931034482759,-0.023217247097844118,0.022727272727272728,0.3724204331177726,0.6275795668822274,1,1
991,Leonardo Mayer,Alexander Zverev,-0.02059839782451764,-0.010797688549982127,-0.027928729840230537,0.0516577540106952,-0.016984505363528024,-0.05070422535211266,-0.10000000000000007,-0.19288174512055112,0.1,0.5892170060315205,0.41078299396847945,0,0
998,Philipp Kohlschreiber,Roberto Bautista Agut,0.03213755313715947,-0.0016625342481078294,0.05525527522822782,-0.05554029914764627,-0.11064579421506783,-0.004891594181577419,0.05555555555555547,-0.06700827749310212,0.05263157894736842,0.5224010415633492,0.4775989584366508,0,1
999,Mikhail Kukushkin,Kevin Anderson,-0.12689186355708473,-0.021945259857228637,-0.10745097222800516,0.1839875047001996,0.15127011903159432,0.12328893821679615,-0.25,-0.15116279069767447,0.07500000000000001,0.6241528477281288,0.37584715227187115,0,0
1002,Benoit Paire,Denis Shapovalov,0.0011907970433406162,0.008251004764227174,0.009493986395886613,0.07561576354679801,0.10575157215203963,0.08857781666180614,0.4444444444444444,-0.09868421052631576,0.0,0.4407330921518039,0.5592669078481961,1,0
1003,Milos Raonic,Grigor Dimitrov,0.0761266428927425,-0.003232536674898264,0.017587830357495227,-0.012673042810379814,-0.01732374992734953,-0.03451133777781007,0.2430555555555556,-0.04433497536945808,0.022727272727272728,0.4654093019862674,0.5345906980137326,1,1
1013,Julien Benneteau,Damir Dzumhur,0.06540333348906205,0.013804896009715855,0.08239139828040754,-0.06758693609022559,-0.10302532912118184,-0.10953346855983777,-0.2222222222222222,-0.14545454545454545,0.05,0.5620856596565504,0.4379143403434496,0,0
1021,Novak Djokovic,Kei Nishikori,0.014900898649794297,-0.002585051151851973,0.010863862375031895,-0.03624234360879605,0.04527066075900599,0.022243002115461263,0.04411764705882349,0.08215010141987822,0.042105263157894736,0.45643406421349275,0.5435659357865072,1,1
1026,Peter Gojowczyk,Albert Ramos,0.042613419128755284,0.02162298185486777,0.09413521592034192,-0.031459772421106924,-0.032762446657183475,0.05179454115624327,-0.6285714285714286,0.14814814814814814,0.1,0.5592286973236874,0.4407713026763126,0,0
1031,Rafael Nadal,Alexander Zverev,-0.05442314926406636,-0.02276793950560785,-0.005253208018598632,-0.028144796380090487,0.190827994636472,-0.0403400796938494,0.15999999999999992,0.26567164179104474,0.035,0.3550511417824298,0.6449488582175702,1,1
1032,Rafael Nadal,Novak Djokovic,-0.001541942637935681,-0.002784764311122692,0.01504785537043607,-0.07531231556167617,0.033231494413407836,-0.03933999635357105,0.21,-0.04341926729986434,0.05,0.44668165025449635,0.5533183497455036,1,1
1038,Denis Shapovalov,Rafael Nadal,0.05467797315859664,0.029594906260539608,0.0058180711558678535,0.07187028657616892,-0.277140231092437,-0.07178146849290895,-0.96,-0.1515151515151516,0.1,0.7744575220576216,0.22554247794237833,0,0
1048,Dominic Thiem,Fabio Fognini,0.03668523588452693,-0.018921866713755797,0.05761424577150441,-0.07292421543594918,0.02475585904455108,0.018828322735971348,0.2222222222222222,0.034693099504384366,0.03181818181818182,0.4208005477673379,0.5791994522326621,1,0
1057,Juan Martin Del Potro,Stefanos Tsitsipas,0.012299869442726595,0.0019927162784305653,-0.00874408762758283,-0.06859574468085107,0.13621234463871915,0.051693404634581115,0.7,0.4285714285714286,0.0,0.2570518649378666,0.7429481350621334,1,1
1060,Matteo Berrettini,Alexander Zverev,-0.08976645252777002,0.004291730227961241,-0.13267256285730833,0.3270588235294117,-0.266984505363528,-0.4507042253521127,-0.8,0.14023870417732315,0.1,0.7586307382207925,0.2413692617792075,0,0
1063,Denis Shapovalov,Tomas Berdych,0.0058330418760799965,0.020692782040030437,-0.038921588862871226,0.04055330634278004,-0.08585665671227169,-0.08715989709207139,-0.6666666666666666,-0.25358851674641153,0.05,0.71102738101615,0.2889726189838499,0,1
1071,Aljaz Bedene,Gilles Muller,-0.07531799515569433,-0.020559539690851968,-0.049353310944631024,0.10559727299673946,0.07905794855903317,0.019327731092436958,0.0444444444444444,-0.3882978723404256,0.07142857142857144,0.6053687314814291,0.3946312685185709,0,1
1074,Nicolas Jarry,Diego Sebastian Schwartzman,0.06036166561102432,-0.00025691536582822527,0.04486767160715988,0.003690830257641442,-0.12119908204245555,-0.04538472280407768,-0.5862068965517241,-0.5263157894736842,0.1,0.7299918673814152,0.2700081326185848,0,0
1081,Malek Jaziri,Kyle Edmund,-0.009684164190601951,0.008316433209137074,-0.015252132021973175,0.09514538316683156,-0.005828756265112367,-0.01967312348668282,-0.42857142857142855,-0.11519607843137253,0.06666666666666668,0.6318115054908939,0.368188494509106,0,0
1083,Peter Gojowczyk,Marton Fucsovics,0.01843535277285933,0.012413792037192284,0.02325711042186129,0.025502158034528568,-0.03204347826086956,0.02380952380952378,-0.6,-0.05982905982905984,0.0,0.6370982016872255,0.36290179831277447,0,0
1088,Peter Gojowczyk,Andreas Seppi,0.006492935526919402,0.02023991308312355,0.042271690227936635,-0.03142763931865589,-0.004545905707196041,0.017615176151761502,-0.4,-0.011111111111111072,0.03333333333333333,0.5654340798504842,0.43456592014951584,0,1
1089,Tennys Sandgren,Fabio Fognini,0.022552518981738948,-0.037032833584909934,0.02574655653354585,0.10626003210272876,-0.1288007408550702,-0.01656686626746512,-0.5925925925925926,-0.35465116279069764,0.1,0.7293228191176993,0.2706771808823007,0,0
1091,Steve Johnson,Lukas Rosol,0.011499242001117044,0.00026649644937365435,-0.011728949367962982,-0.01905100589311115,0.021619556913674537,0.039714714714714716,0.30000000000000004,-0.07727272727272727,0.028571428571428567,0.46960164547155225,0.5303983545284477,1,1
1092,Jared Donaldson,Stanislas Wawrinka,0.005788189339987551,0.019253364175432795,0.0215999742665981,0.05234585926003174,-0.0340411366901433,-0.02919219199437895,-0.4642857142857143,-0.21428571428571425,0.08333333333333334,0.6461073741078003,0.3538926258921997,0,0
1103,Peter Gojowczyk,Ivo Karlovic,-0.14134288914759655,-0.006185495280695536,-0.047134126808112235,0.1584751043220483,0.17999049881235155,0.15353535353535352,-0.42857142857142855,0.09401709401709403,0.05,0.5741368703313885,0.42586312966861156,0,1
1107,Gilles Simon,Dominic Thiem,-0.04003917531296678,-0.0049232265303630965,-0.06901461431442057,0.09946074523453048,-0.04460182078913927,0.03455786263975602,-0.4576719576719576,-0.2609658839167036,0.057142857142857134,0.700700695833729,0.29929930416627104,0,0
1115,Calvin Hemery,Guillermo Garcia Lopez,-0.0013426423200859278,-0.004642943764942314,0.02028985507246384,-0.13152173913043474,-0.2380952380952381,-0.36585365853658536,-0.25,-0.26666666666666666,0.0,0.6316602338502486,0.3683397661497514,0,0
1123,Horacio Zeballos,Dusan Lajovic,0.03151479016088683,0.008948899564078884,0.037797253722096524,-0.013703703703703718,-0.04957278275548629,-0.05320170026052379,0.15555555555555556,0.04545454545454547,0.028571428571428567,0.468510145651569,0.531489854348431,1,0
1125,Gael Monfils,Maximilian Marterer,0.022485328087667497,0.026231413888499637,0.058622229602271474,0.009899117276166491,0.2760513010235541,0.09508899143045484,0.42857142857142855,0.5714285714285714,0.0,0.23088265763521432,0.7691173423647857,1,0
1126,Cameron Norrie,Jose Hernandez,0.03722476564203183,0.019675168955744497,0.06998279526363738,0.34920634920634924,0.1979010494752624,0.13714285714285718,0.0,0.5714285714285714,0.0,0.37612264980652454,0.6238773501934755,1,1
1128,Nicolas Kicker,Nicolas Jarry,-0.05922217741228455,0.003151794638003892,-0.040562870251551364,-0.018787948218581763,-0.030112044817927175,0.044522144522144536,0.5555555555555556,0.5555555555555556,0.0,0.3254525361726821,0.6745474638273179,1,0
1132,Ivan Endara,Nicolas Jarry,0.09116613376317946,-0.003725920249451679,0.17559479275774348,-0.16701902748414374,-0.21861471861471865,0.6060606060606061,0.0,-0.4827586206896552,0.0,0.6545617532792894,0.34543824672071055,0,0
1135,Santiago Giraldo,Thiago Monteiro,-0.009553266183996949,0.0030251386895511693,0.007607104297738255,0.025641025641025602,0.023511840235118403,-0.018443640490884598,0.0,0.06666666666666665,0.1,0.48487969479484905,0.515120305205151,1,0
1139,Ze Zhang,Michael Venus,-0.03040890269151138,0.02691511387163561,-0.02006552006552009,0.1607142857142857,0.0665024630541872,0.09243697478991596,0.0,0.2,0.0,0.49445708452584136,0.5055429154741586,1,1
1148,Damir Dzumhur,Martin Klizan,-0.0052137064613418105,0.001210721484485998,-0.0043164008013999436,0.03046409126263938,0.08001963672066764,0.06999564584815693,-0.2777777777777778,0.3623188405797101,0.03333333333333333,0.4619206900014742,0.5380793099985258,1,0
1154,Mikael Ymer,Gastao Elias,-0.043506493506493514,0.006818181818181821,-0.12353262353262352,0.08759937212010738,0.12211819188563378,0.006882591093117396,-0.16666666666666666,-0.05128205128205132,0.0,0.5683129392482508,0.43168706075174923,0,1
1156,Dudi Sela,Lloyd George Muirhead Harris,-0.07025472669815143,-0.0022912009592111968,-0.08711822078228881,0.187999692496925,-0.0115009746588694,-0.04935515873015872,-0.34166666666666673,-0.24999999999999994,0.0,0.6911580502598389,0.3088419497401611,0,1
1159,Elias Ymer,Sergiy Stakhovsky,-0.0583807488744527,0.006468341455771054,-0.04323308270676696,-0.035285815102328866,-0.014644197512694081,0.05709935287400075,-0.25,0.11538461538461535,0.1,0.5448995428314347,0.4551004571685653,0,0
1167,Jeson Patrombon,David Agung Susanto,-0.0197029702970297,0.0004950495049504955,0.037460317460317534,0.019607843137254943,-0.04933586337760909,-0.10989010989010987,0.0,-0.4375,0.0,0.6130651050905489,0.38693489490945115,0,0
1171,Jurgen Zopp,Laurynas Grigelis,0.003808574277168492,0.004257228315054838,0.029411764705882363,-0.07293233082706765,-0.14615384615384613,-0.05555555555555558,0.0,0.16666666666666669,0.0,0.4971062671341172,0.5028937328658828,1,0
1180,Alex De Minaur,Alexander Zverev,-0.06842404609411706,0.0014235807467588707,-0.11532368782342385,0.3426838235294117,-0.09775373613275877,-0.15340692805481534,-0.3333333333333333,-0.5313432835820895,0.1,0.7826658146520735,0.21733418534792645,0,0
1183,Borna Coric,Vasek Pospisil,-0.04256794000233845,-0.003303044981543036,-0.04819391955729513,-0.00937048503611973,0.053352900411723934,0.014896331738437019,0.6,0.03968253968253965,0.04444444444444445,0.3960552427037449,0.6039447572962551,1,1
1186,Rafael Nadal,Philipp Kohlschreiber,-0.01773216929079329,-0.004307733508310898,-0.018733864173709813,-0.04715974422394467,0.19162544964028774,-0.005366191420388411,0.2933333333333333,0.2942430703624733,0.024,0.32767486850792227,0.6723251314920777,1,1
1188,David Ferrer,Philipp Kohlschreiber,-0.03851403584901125,0.028398470895755163,-0.061167262760823626,0.09936618973514433,0.04501626914236245,-0.038845914968098916,-0.08771929824561397,-0.14219269102990034,0.06470588235294117,0.5784092911708121,0.42159070882918787,0,1
1194,Adrian Mannarino,Robin Haase,-0.04542532676237412,-0.00899935718877223,-0.050526801873972405,0.0459453525736982,0.07751521661296101,0.07058404558404557,0.060975609756097615,0.1740196078431373,0.03571428571428572,0.4676985368478831,0.5323014631521169,1,1
1196,Roberto Bautista Agut,Cameron Norrie,-0.022620676329016258,-0.029463030942830287,0.06064764261968891,-0.5302813543156891,0.13545353422995246,0.1406219312602291,0.6111111111111112,0.4666666666666666,0.0,0.18855579981674797,0.811444200183252,1,0
1198,Marton Fucsovics,Ruben Bemelmans,0.005232877288620458,0.0139961825508784,0.05015091545886852,-0.10513965201465199,0.003952569169960452,0.12301587301587302,0.0,-0.22222222222222227,0.0,0.5349392375971592,0.4650607624028408,0,0
1199,David Goffin,Attila Balazs,0.05149705926842073,-0.011276749090197269,0.13562647984171786,-0.1400462962962963,0.11387163561076608,0.11853512705530644,0.7166666666666667,0.3768115942028986,0.0,0.22896903355228626,0.7710309664477137,1,1
1205,Marin Cilic,Mikhail Kukushkin,0.1040926518991774,0.028275885753071918,0.1153643107450052,-0.1398775275357554,-0.07855167999128337,-0.08585487937977493,0.4027777777777778,0.1964285714285714,0.0,0.3477052380753246,0.6522947619246754,1,1
1210,Dusan Lajovic,John Isner,-0.18493359193619205,-0.006864370549547919,-0.11498069738188732,0.14539826770816727,0.11319693094629155,0.07660293926388351,-0.23636363636363636,-0.2380952380952381,0.06666666666666668,0.6496999530047174,0.35030004699528267,0,0
